,centroid,bandwidth,rolloff,zcr,flatness,spectral_contrast,chroma,loudness,rhythm_strength,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
201,2937.832804298365,2839.59074697038,6279.203697180969,0.12698751632643188,0.044131648,18.46030555644186,0.41387543,0.23043084,1.0826635,129.19921875,-8.001198,62.728,-1.4580804,28.115849,9.9723625,9.353735,5.420156,9.825023,3.0283053,8.426978,0.31103775,6.545157,0.7390594,-1.7741017,0.850602,2.982779,-2.7668254,2.8226826,-1.7435716,0.9709401,country
202,2307.5397576398173,2618.095240012336,5187.343632842734,0.0741337165005805,0.016251111,18.848895456390405,0.29724705,0.14610802,1.2851225,161.4990234375,-120.72672,79.31613,5.453445,34.812138,16.550335,13.152538,6.2395873,9.984545,-1.9874374,6.7651973,-6.290685,0.27700415,-6.7018785,1.6440436,-1.7412106,-0.6663897,-4.842762,-0.28317085,-5.389651,-1.9393585,country
203,2174.1604933689496,2281.0587605655046,4348.07370779315,0.1025643835864938,0.019756045,20.605520254086365,0.3769877,0.2042707,1.2073426,161.4990234375,-57.75979,95.76648,-10.109319,40.979637,13.979035,-0.9898583,-0.18847147,7.4250774,-3.6333375,9.545139,-2.9410646,2.4362514,1.9947804,-1.2870497,1.3565394,4.4236846,-6.5204806,-0.03459862,-1.4115795,-3.0789087,country
204,2966.157158766356,2848.1234945484007,6349.4199392596265,0.12416100280572756,0.043553278,18.68112385690538,0.3827643,0.2093933,1.0842422,117.45383522727273,-20.78135,62.950428,2.3044405,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.4352968,9.372202,-0.4041579,7.5194154,-0.98427397,4.0191503,-0.6624487,-0.06125193,-0.16676477,0.24374011,-5.4381933,1.8272818,country
205,2926.86576655598,2736.268564687901,6172.429342830882,0.13645079999516255,0.047790118,18.468209491021014,0.41735205,0.20384075,1.1968341,129.19921875,-24.692423,62.388386,-7.7689857,28.530289,10.947266,5.6092887,0.032920815,13.834209,3.0137303,9.866081,0.81874436,5.8707213,-1.2669297,2.994797,0.94076455,2.08431,3.0438795,3.0530632,-0.13393764,3.6150692,country
206,2800.2144230361328,2773.173156547683,6004.497024961301,0.12843724300986842,0.04074184,18.943218341338408,0.42083368,0.21448013,1.1290458,112.34714673913044,-23.14604,71.35541,1.3973156,24.474508,16.34997,4.5169725,-3.9798617,18.038275,-3.358467,2.474037,2.9799597,0.8368245,-1.1464859,0.16857769,-3.3017209,0.1861839,-1.2149609,-1.5663674,-2.7524986,-2.110104,country
207,2898.7873676124145,2878.9661650174226,6400.052966421972,0.11293582502902477,0.03349182,19.47225445741311,0.42144912,0.24406008,1.0212467,103.359375,-20.81746,64.90752,6.7671013,26.357126,11.665423,13.185629,-1.9791069,8.582197,0.47289523,7.441096,-0.41490933,6.945586,3.660607,2.0337164,0.6502081,4.3827734,-2.802764,2.975754,-1.840282,-2.3632526,country
208,2506.1693763716835,2573.515127997919,5478.791870495114,0.10473972946497678,0.02059364,20.422015152997254,0.35535052,0.27419725,1.0284542,129.19921875,-19.72382,76.66849,-4.8497195,32.24758,7.6701546,17.224527,-1.4669178,9.14332,2.7177043,9.111842,-2.6976073,7.5035057,0.33303124,4.9300003,2.801467,1.8928756,2.4545383,6.401708,-3.3361027,6.3192244,country
209,3191.484577187975,2948.0978828413713,6926.349783977119,0.15687886996904024,0.067010745,18.091850865553003,0.42975277,0.23653284,1.0406808,123.046875,12.1632,58.97738,0.91886264,26.749123,9.2547035,3.5763056,1.5831511,8.648173,0.97104144,11.62741,-2.1597264,1.1948514,0.47236946,4.408359,-0.17110042,3.0999486,-1.1844648,4.545524,0.8650014,1.2720963,country
210,1861.1849839152183,2127.180213747359,3768.960542944563,0.07651125314434984,0.012429441,19.597094402712038,0.29136452,0.07468149,1.3067297,123.046875,-197.73268,106.509026,-4.4345407,37.64394,-0.860655,-0.95550245,-3.4480147,-0.05124232,-9.299326,-5.1646576,-4.2450776,-3.5471113,-1.3499807,-7.1235623,-1.6197426,-2.4868116,-5.0532327,0.3024152,1.0691494,-1.6592695,country
211,2838.2033515500666,2798.400070597471,6046.530104126355,0.11010515431501548,0.027892573,21.3864191099323,0.3009386,0.07848472,1.4322888,112.34714673913044,-199.09448,61.186787,9.970173,23.455229,10.266042,0.021369297,8.005175,1.1249682,-4.8876796,9.501938,-6.344292,3.8612273,1.6283535,-1.3461182,2.6031919,-3.5718608,1.9763373,2.5352304,1.0390568,-0.98147756,country
212,1667.862624369465,2053.1917199508885,3440.6958612495164,0.06406763980263158,0.011799948,19.30926681939483,0.29649943,0.12687828,1.3916006,89.10290948275862,-141.02312,123.89308,-2.4948008,27.972536,0.012813414,1.2166239,-11.020722,-1.3764036,-7.020709,-6.1189513,-5.1924863,-2.1684284,-4.5938888,-2.3405595,-1.1824416,-3.964283,-4.234257,-7.813797,-1.6731255,-1.084656,country
213,2812.414612328669,2842.0825955928744,6062.846672128967,0.12956497617550308,0.043351267,18.68514019503053,0.36810318,0.080029346,1.393215,129.19921875,-126.18547,77.63614,3.1659164,19.95085,10.833183,0.72669667,5.2176957,-0.49295208,-0.9993632,5.3890133,-3.735502,-3.5004709,-5.3318467,0.28486115,-2.0108876,0.8345813,0.32884517,-1.114898,-4.387004,-2.6085503,country
214,2951.9486785953686,3036.206123342045,6568.8436124346945,0.12474225401509288,0.04526913,18.999563689518716,0.36476815,0.09264681,1.3679245,135.99917763157896,-124.6331,72.52177,16.71368,18.248219,12.224788,8.088155,7.9822283,-0.52190155,2.367466,-0.564361,-5.5733914,0.5387731,-5.067154,-1.1601872,-3.5754244,-3.6894362,-0.16906025,-0.64208156,-4.1438947,-3.999883,country
215,1959.3373242240743,2147.1033968085803,4208.8912160773025,0.09426624782314241,0.016924385,18.73760895692318,0.3796985,0.104739495,1.2917018,151.99908088235293,-116.17638,111.72995,-5.2455125,33.995697,-12.458564,4.2506166,-14.428151,8.494948,-8.19823,-1.3456503,-12.559847,-5.005492,-2.1499324,-1.8379672,-8.272397,-3.0211012,-5.472165,-2.9415307,-2.636676,-3.3716757,country
216,1425.8089846028408,1648.614822998325,2880.507581964735,0.06017386138254644,0.0038825665,19.594476470495447,0.32257736,0.07976905,1.7599659,107.666015625,-210.17332,139.61768,-16.979992,58.003017,-9.654812,-1.9645078,-18.001234,-8.207505,-11.778446,-7.882443,0.6071054,-9.965226,-6.466774,-3.8483527,-12.04527,0.3174675,-8.04239,-6.79309,-1.8463358,-5.9385214,country
217,1469.7849502335769,1959.9876648904399,2966.873726387142,0.06385600087074303,0.0073124254,18.749615624159382,0.35718656,0.08870292,1.2036741,89.10290948275862,-171.339,137.35457,7.9645786,28.539564,2.7081969,-0.50151,-2.9561005,-1.1593422,-6.159661,-2.4005287,-5.853389,-2.1666093,-5.3437123,-2.7834225,-1.5698565,1.2948381,-3.412445,-0.8946279,2.6330256,-0.09977285,country
218,2068.7727634277994,2370.019441655384,4098.033553085091,0.09561053296729877,0.01520167,19.820926395969853,0.3699392,0.09677969,1.2594115,86.1328125,-131.14856,102.99637,-11.533306,17.73964,16.962389,4.435607,1.2965345,3.4184597,-1.4990547,1.6171724,-7.983499,-0.8249754,-8.876752,-3.842363,-4.487587,-8.93866,-6.380394,-1.5118133,-5.409956,-8.043467,country
219,1138.6702898916499,1462.045441705588,2117.4705292787344,0.050959631385448914,0.001373895,20.382030212171472,0.31574336,0.08205686,1.1760175,123.046875,-256.06357,163.10161,-22.872879,26.93337,15.301942,-3.50522,4.217087,-0.79301673,-9.463185,1.7569615,-4.4230623,-3.6401737,-4.252334,-8.109075,-2.376017,-5.1455927,-11.161296,-2.412988,-0.53969055,-4.7787414,country
220,2409.2678796914865,2533.2309412694153,5215.735127829915,0.08685812935371517,0.021679841,19.98700140657394,0.36554465,0.10520261,1.5355614,103.359375,-161.09123,74.70691,22.421598,46.011986,5.2690363,25.11239,-0.58642936,10.375498,-6.830219,5.0498123,-0.76978666,1.4022418,-6.0112886,-4.0060997,-4.7936296,-2.8669364,-4.986899,-3.6081994,-7.5884213,-3.2281837,country
221,1043.9737112827204,1393.0237315989993,1945.0382386198723,0.04559534031540248,0.0011348765,20.306184387389884,0.28894132,0.1098368,1.2446705,107.666015625,-209.38939,167.1398,-20.865452,36.817654,10.305034,3.9740636,-5.6623545,-4.6380916,-6.237971,-4.1778646,-6.688475,-3.2634768,-7.967006,-4.053322,-4.987053,-4.4966164,-4.010354,-6.3978004,-5.91674,-8.175597,country
222,1719.3372064562448,2141.934289625417,3448.595813479586,0.06805325440208979,0.006862716,19.833596060897776,0.3214172,0.07503542,1.3539667,95.703125,-195.12416,114.29301,0.0014296966,38.17855,11.291479,-6.075158,1.2188284,-0.0041929074,-15.420767,-3.5709002,-6.125418,-4.500051,-0.12475652,-4.386221,-9.412581,-10.716871,-6.541959,-10.051359,-7.2627316,-4.007446,country
223,1496.5691350237335,2333.0838753700323,3056.189852971411,0.03548126693111455,0.005867297,20.371832170830377,0.30551112,0.038845718,1.2101332,83.35433467741936,-353.05423,110.632095,32.743378,24.164183,18.746185,5.924889,-1.7401658,3.8813748,-2.9872537,-1.9034864,-2.8664544,-0.97887456,-6.4891205,-4.2524424,-3.7505193,-6.0119343,-7.199874,-2.5195587,-4.032561,-3.4128342,country
224,1739.3211960215626,1907.3936480574062,3425.5292862930532,0.0824598188370743,0.0066514555,21.411477018301174,0.27044424,0.09660107,1.4175382,129.19921875,-199.98285,109.121544,-5.5460243,48.132893,1.2039802,4.597491,-9.152174,-1.4712749,-11.66506,-5.204099,-11.550537,4.9783483,-4.9808197,-6.047306,-0.68728906,-8.536201,-8.461553,-7.9434843,-7.613288,-0.3859531,country
225,1565.7683180879305,2016.5056376183138,3190.1057098672118,0.05730313044214396,0.008672549,19.838257474469952,0.34731102,0.07990662,1.192959,143.5546875,-200.55318,119.65538,-3.6046815,31.952965,9.957966,15.293297,0.64860046,0.23646195,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,-0.8033076,-4.706508,-11.29183,-8.867358,-8.068559,-3.1603546,0.33031395,country
226,1270.4148786130593,1702.2960296263795,2498.2598933642125,0.05483186798568111,0.0040547126,19.83222369532444,0.32973626,0.10049913,1.3474334,107.666015625,-194.26962,151.78432,-3.0342522,29.480587,9.101757,5.9855814,3.784445,3.765722,-5.8694096,1.5940248,-3.7664156,0.92959195,1.972304,-2.2319498,3.3600001,3.75466,-1.1347995,2.2319846,3.3677237,-4.13741,country
227,2012.1998825273354,2140.549516369328,3908.3263668851587,0.0973951026751161,0.016998839,19.41790669171859,0.3917749,0.116559245,1.3487117,92.28515625,-100.73443,106.97025,-27.18039,29.091337,5.0394974,-5.4290433,3.2457464,-5.1666436,-5.1038213,-0.8067117,-3.8309824,-2.7171006,-6.651432,-4.670355,-5.697049,-5.9915314,-10.221571,-10.535934,-5.7311044,-7.2916656,country
228,1474.0010330363343,1885.7963026424757,2925.3573107645607,0.05981898824496904,0.004391495,20.610825608466907,0.31836504,0.09411102,1.1098084,89.10290948275862,-169.19261,132.80664,-13.484966,31.182266,6.3355885,-3.7656243,-2.057463,-3.6175504,-4.556713,1.2857978,-6.986225,-7.255015,-1.3873174,-9.508183,-5.418511,-1.906521,-7.168161,-1.4283391,0.15933105,-4.114242,country
229,1214.0548958146585,1555.385033338294,2274.1195820433436,0.054208666916602165,0.002748709,19.334756080301663,0.3099462,0.11707953,1.2780226,89.10290948275862,-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.256042,-5.6703825,0.13195084,-8.836377,-2.6552682,0.7057316,-3.78496,-6.5005155,3.7841282,-5.4310317,-3.0764792,-6.2547703,-1.9400128,-0.83493346,-1.433976,country
230,1240.5895175758492,1996.8404274058428,2412.9187427438083,0.042844034200851394,0.0023822605,22.08709536032323,0.22133958,0.079619266,0.9950775,161.4990234375,-277.1022,128.25644,42.42859,37.69783,12.780972,9.599224,-5.9831166,-7.538272,-8.034319,-4.942378,-6.5300474,-3.6279535,-7.2284265,-7.452905,-1.5747141,1.3907408,3.0805378,2.5106266,-1.0542908,-2.752324,country
231,2052.937538956234,2187.749613650686,4094.358575307179,0.09529609798277863,0.015338099,20.943426845610155,0.31330618,0.10080858,1.1210912,112.34714673913044,-130.4947,104.13707,-19.2614,34.153618,5.4139214,-2.1668837,-0.7268798,-2.8929856,-5.459535,4.0802116,-4.4622407,3.523582,2.1470127,0.18757649,2.6818895,-3.0753498,-3.1991122,1.6599616,-0.68065387,-4.3735867,country
232,1823.4330215240243,2206.2579743770693,4016.8007109556406,0.0676016320385062,0.009258575,23.325944341215703,0.33104125,0.06050447,1.172732,99.38401442307692,-237.99352,97.70346,6.526742,45.977615,2.1547687,16.221973,8.825113,7.767009,-0.593792,4.48026,0.14091586,3.021077,-1.6638006,-5.422941,-2.8296824,-3.0536501,-0.4980622,-0.11182396,-3.8595047,-2.650805,country
233,2456.555660174582,2387.5299085675065,4914.728614641786,0.12361565462945047,0.022596162,20.987578122730604,0.31676006,0.10454683,1.4447497,92.28515625,-133.3365,78.990364,-5.6506476,35.522865,-7.5477085,7.9280396,2.7298074,0.39645386,-1.1331302,-1.1071386,-7.8454437,-1.1711785,-4.814018,-3.1399326,-5.044814,-1.0937083,-0.96363294,-2.4559503,1.1548451,-1.8392487,country
234,2614.12815135615,2655.918174421465,5435.150467722039,0.11928688261900154,0.046277456,19.206108193457684,0.3592578,0.07824791,1.7739038,135.99917763157896,-153.86736,83.68425,-8.418768,13.969093,13.55185,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.47532386,-3.0259306,-4.5377707,-5.0488076,-4.9258924,-6.1356635,-1.6660154,0.46549764,-1.5515392,country
235,2322.077247740551,2545.6257559218316,4581.230631258465,0.10437125096749227,0.026170434,19.67540764597329,0.3759381,0.0999719,1.2839017,99.38401442307692,-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399155,8.552629,2.440012,-14.6636305,9.296396,-2.3618505,-3.1564727,0.6094834,-4.4258304,-7.452153,-0.4442457,-3.587983,-5.0256357,-2.5233579,-4.7514105,country
236,1827.0939581907298,2050.5855349346625,3647.25294556042,0.0848248839009288,0.008392476,22.158479104721753,0.34464782,0.022713259,1.2067175,112.34714673913044,-339.7991,97.781006,-9.695911,50.986897,7.8249445,11.747368,0.6847604,2.493835,-4.7754116,0.19351895,-5.974665,-2.8948963,-6.157009,-1.8445805,-5.355182,-8.306348,-10.728061,-7.740845,-3.443732,-6.962086,country
237,2069.180155516897,2437.8452687068216,4234.307729053792,0.08500288735971362,0.020540636,18.779249600126388,0.37397298,0.07204185,1.1441352,99.38401442307692,-173.4441,105.05278,1.155317,24.114841,22.12515,2.5424929,-1.5812403,0.17491457,-5.3230443,3.8141825,-4.5238996,-4.587283,-1.5664961,-2.2571905,-3.857909,-6.458283,-7.4685717,-5.533387,-2.1898677,-2.4518628,country
238,2860.3399493304773,2919.862947557659,6247.037225020559,0.12115799753289473,0.038513377,18.729138313949694,0.3671552,0.09092475,1.3169466,151.99908088235293,-118.02856,74.16701,8.2881365,15.462522,6.1549687,8.443999,4.1188307,5.7389975,-1.9503189,3.163911,5.040857,-1.1298938,2.4367034,-1.4256318,-4.7408276,-6.3695383,-5.7475576,-6.266189,-4.5168686,-1.0093789,country
239,3760.4244874930946,3053.066772071668,7442.646662000532,0.21237475510352166,0.093471065,18.982551667336935,0.43781942,0.0963117,1.5808513,123.046875,-89.73638,36.2862,11.469535,37.49559,9.199136,3.7405186,2.8403578,6.8115387,1.4674553,0.09733808,1.0258602,1.1755474,-3.5642974,-2.0911777,1.7115148,-1.3672683,-4.376964,-2.6016088,-3.5284462,-4.2272496,country
240,2449.941597212649,2560.461682598952,5043.0028389851,0.10633306828076626,0.033841975,18.818610708741932,0.3733921,0.10899377,1.4869738,143.5546875,-102.89668,85.32916,-4.324985,30.583778,3.0101564,-1.9592187,4.4452953,3.42052,-4.253563,-1.7713997,-3.9706275,-1.3591871,-3.7630885,-5.1772523,-2.8950467,-0.2696505,-7.421149,-4.096378,-3.4501848,-10.1142845,country
241,2634.046659325592,2898.654345156604,5807.6232154302925,0.09585618529895511,0.035156086,18.54315723314171,0.39776522,0.11318445,1.3438363,129.19921875,-111.69471,82.26009,13.068496,31.930077,23.68303,-0.53237945,12.029794,3.6602066,-5.7385216,3.333035,1.4207492,0.77258307,0.55964434,-1.1348553,-1.7467116,0.55844414,-2.3236961,-4.612612,-0.62006694,-4.944747,country
242,2386.8223451003687,2715.9968533310735,5389.550743457334,0.08702592879256967,0.02687247,19.405996754411397,0.39160368,0.117697,1.3454828,103.359375,-101.28809,84.139015,7.751808,30.383917,13.85436,11.632601,-0.11175929,-4.9390707,-2.3706598,-1.9748868,-8.18772,2.8250735,0.54670924,-6.795643,-4.3111024,-4.5778327,-9.847294,-5.6903605,-10.405995,-7.5132923,country
243,2530.853993884287,2491.487169300888,5071.785998270608,0.1343000193498452,0.045666054,18.299921997634442,0.40328202,0.09496325,1.2972835,135.99917763157896,-101.19903,85.43055,-19.69571,20.584856,9.973623,7.594193,0.1040562,3.405438,0.046411656,1.5777521,-1.450095,-1.2814347,2.1464107,-4.794343,-0.31705374,-0.42996427,-4.8876414,-3.0000095,1.0770749,-1.4569033,country
244,1730.559358205851,2248.63995485007,3360.9380102009964,0.0665200059258901,0.008077966,21.60738512038868,0.3600382,0.11366553,1.164133,151.99908088235293,-162.72116,119.81048,-2.8799524,20.506134,27.808872,5.485367,6.040956,1.204544,-3.6995325,0.3423856,4.411625,-0.40806127,2.4593601,2.1353858,-1.6038622,3.6291285,-3.4621627,-2.5598269,5.6417904,-3.654727,country
245,2777.11451742426,2647.6622146018613,5621.632673422988,0.13296442651896284,0.05188509,18.8449164240587,0.34554547,0.14661238,1.3653562,151.99908088235293,-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.667631,1.1733668,-0.854297,4.976347,-1.6956689,4.845418,-0.15781674,-2.079404,-0.27295625,-5.311601,0.23376086,-0.10088119,-3.937658,-0.92281735,country
246,2109.4728877937914,1933.8739158947221,3843.9517561496227,0.11589196739551083,0.01380325,20.31600704150195,0.37411577,0.10333062,1.4014131,151.99908088235293,-126.891594,103.492065,-31.892567,58.71933,-1.9583547,-3.130634,-2.9370546,0.36575204,-3.0380833,-0.82976234,5.5851655,-10.142879,0.73231655,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.7387824,-1.0380155,-2.8514986,country
247,1784.345187608327,1840.1470653155945,3556.786825930002,0.09412943837074303,0.005036562,21.629819900688236,0.3102344,0.09065509,1.3188832,151.99908088235293,-165.51901,117.87926,-33.606743,42.62332,-1.3848821,3.8313904,7.1698027,-7.170014,-1.6314924,0.8754549,-12.514056,2.894263,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.2646637,-0.15898128,country
248,1939.716518577021,2482.432245782169,4126.216715998694,0.0639731581366099,0.011556103,20.305422435309,0.3109064,0.116934404,1.5080284,117.45383522727273,-149.00017,107.243805,11.190146,26.698795,11.405787,-3.808101,14.028653,-5.8929515,-11.049588,2.8112707,-8.445196,3.1889074,-0.77371275,-12.404469,-6.286398,-3.299155,-8.16863,-6.5842876,-3.6775794,-2.967854,country
249,1600.3408731788659,1826.5452507071222,3007.5151473006968,0.07581624600909442,0.009436542,19.22768553584162,0.32361743,0.14357977,1.4814354,112.34714673913044,-109.98737,134.74861,-24.026144,19.394617,-4.4071765,-4.814888,-7.800572,-0.3937005,-5.415932,-2.957,0.7814667,-4.776981,-0.17221728,-1.690577,-2.4042227,-1.9624149,-6.938367,-4.073903,-1.955714,-5.792825,country
250,1779.4961449551172,2035.982510669676,3873.6182434270995,0.07890693026799536,0.005401153,22.518652415239334,0.3509873,0.10938402,1.2335202,117.45383522727273,-143.12674,121.898,-13.34437,47.777847,-12.660497,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356477,10.2887,-6.002485,2.7361474,-9.2863245,4.5047164,-8.325129,4.5223846,-6.035288,-2.352378,country
251,1552.7721614909158,1848.6019397419568,3166.9225167194754,0.0592494527621904,0.001954177,25.229135966657434,0.27467206,0.09027794,1.0764419,129.19921875,-204.71436,121.91577,-17.742798,46.3246,-1.7955843,17.031994,-14.699763,14.667406,-19.392899,10.903635,-13.47471,1.2002158,-6.213006,-1.6907122,-8.696857,-2.5127742,-11.3285055,0.16912672,-7.287028,-7.511811,country
252,1115.7881617215153,1662.9965163860268,2348.0441350316855,0.03547446425116099,0.0008109735,23.64359213173734,0.328754,0.069503844,1.0867921,112.34714673913044,-265.27585,138.8598,6.1417327,47.49592,-2.3968027,21.038162,4.0860734,17.653969,-12.029909,15.491059,-1.1331513,7.8893595,0.4985814,-0.23055416,-3.869981,4.062503,-3.111555,3.0031965,-1.4015293,-1.495099,country
253,2271.2893252186686,2297.1096207015034,4956.728360675068,0.10825444744098298,0.009953406,21.611016981056345,0.37335324,0.13353112,1.2786107,89.10290948275862,-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492683,15.328485,-17.741413,8.5831175,-15.000552,6.4369044,-10.276651,3.2850337,-9.550155,4.0466037,-5.595068,-0.7083238,country
254,1654.6143322468934,2105.525008444775,3908.434699563419,0.06020787478231424,0.0022859718,24.001905612581293,0.31276882,0.104260966,1.0204892,75.99954044117646,-175.0163,115.70678,5.106449,58.160652,-3.3279543,29.664284,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.7499175,-11.4932785,0.91233087,-8.153264,1.1864226,-7.9808745,-5.6468606,country
255,1881.1618178804072,2116.237657288821,4111.466805189387,0.08110419589299536,0.0052268165,21.968946690037985,0.357077,0.15497614,1.1980474,129.19921875,-82.962616,122.53281,-16.658556,40.01591,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991611,-16.039673,8.533731,-8.706784,10.766552,-4.624802,7.2375846,-7.6094975,5.294872,-5.5172386,-0.17936274,country
256,1468.74615985301,1960.7336228258184,3213.230570034346,0.054941088791602165,0.0014045738,25.05311795188939,0.31916454,0.13618691,1.0334482,129.19921875,-164.79193,123.420425,4.234656,48.788734,-5.1513314,22.844551,-7.8052983,19.294296,-11.024413,21.256271,-9.740571,5.1541314,-6.1411104,5.4141016,-9.923706,3.9135342,-7.3264356,1.3926399,-8.839242,-3.7414536,country
257,1741.8149971597077,1985.7625461770365,3791.6270725498257,0.07543756349167957,0.00368024,24.66355223065609,0.31502813,0.13006444,1.1213288,135.99917763157896,-137.88376,121.523895,-13.26719,43.31872,-10.709389,17.858778,-7.9495444,9.089492,-19.792677,9.440965,-19.59838,6.907874,-12.543895,-0.75563157,-9.14944,1.4457077,-8.303117,-3.7529554,-6.868935,-0.48034742,country
258,1796.1137426192656,2148.3012552469168,4163.80815535507,0.07327015407314241,0.004486727,23.115857381963817,0.34798485,0.16375947,1.2671162,112.34714673913044,-101.38996,120.45385,-0.4065886,49.042423,-15.863629,19.873766,-13.09437,18.574188,-15.706967,15.254118,-5.906844,6.647349,-10.359329,7.085958,-8.217058,6.200715,-8.389563,2.92007,-6.6528344,-1.3233207,country
259,1535.3805433548982,2011.4662788054166,3510.4037730686437,0.052538986914667185,0.0018629773,24.852743389352895,0.28438237,0.14543544,1.3016797,135.99917763157896,-185.1138,120.50994,29.717457,56.400288,-3.0346627,22.222614,-10.344739,20.05401,-13.685051,9.170436,-6.4285364,3.2967808,-8.737772,5.0113964,-9.227386,3.7786367,-10.20193,5.912037,-4.4247093,1.5817283,country
260,1373.0379662985654,1930.2022838056657,3068.9564424402574,0.04291659612035604,0.0017319412,24.421298149530337,0.34205148,0.14100803,1.0945443,69.83741554054055,-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094349,-4.627712,22.772083,-10.941142,13.539126,-6.8097224,8.71216,-6.0909204,4.0794597,-5.152722,7.8594203,-5.2554727,3.956895,-3.1399353,-4.3878207,country
261,1397.8409846421305,1895.9827783932235,3101.314580108359,0.048586629861648606,0.0021063418,24.308044111606016,0.3144577,0.10717965,1.0847771,123.046875,-186.39238,135.86008,5.928499,45.8605,-5.766276,22.786793,-13.002946,17.122374,-13.756379,9.734512,-8.368887,6.659228,-9.09154,5.422999,-6.8539486,1.5488518,-8.558102,5.447452,-4.363458,-4.7068315,country
262,2167.024231762757,2277.7405543048712,4794.804339807469,0.10237579818111456,0.008693915,21.817808441497792,0.39037266,0.1301793,1.4377383,89.10290948275862,-94.09417,109.16863,-11.849951,41.565475,-19.475983,23.831959,-19.935585,20.37475,-17.28199,16.585617,-10.199128,9.392068,-10.051934,7.805495,-15.095587,3.2743928,-10.467717,7.547814,-5.5502324,2.2327805,country
263,1615.064166404287,2016.8360436755318,3659.7028702774282,0.058282716355456655,0.0023794633,23.418849326420773,0.33393723,0.13140647,1.402993,83.35433467741936,-185.42262,118.46735,17.79529,48.887688,-2.1608067,21.370108,-9.001162,20.535988,-11.416627,9.282178,-5.481672,5.754808,-2.979571,3.4514766,-6.0777125,1.2669606,-5.9532437,7.072019,-2.168447,4.8688574,country
264,1512.2857688154522,1865.6110491831867,3238.930414630902,0.060115282749613,0.0010747481,25.03335731120318,0.26330346,0.082580954,1.0349311,135.99917763157896,-217.74222,128.34691,-7.513694,39.265003,-2.5556233,18.173012,-15.166711,16.770924,-15.265888,4.8992114,-6.5137625,2.8973584,-11.506306,-0.10554188,-10.6238,2.2620766,-9.167437,6.8667727,6.2359557,3.369279,country
265,894.2258293252212,1195.3880119644825,1639.0484222317627,0.038680794069272446,0.0003030946,24.267657986813607,0.28280285,0.11056769,1.1372576,123.046875,-250.87863,163.09831,-3.8807104,30.153528,5.576422,7.4960384,4.0248203,-2.1106052,-5.470411,-1.0583411,-9.981246,1.8183817,-8.760416,-7.0439935,-4.215172,-8.841513,-7.4048424,-3.301464,-5.14065,-9.97036,country
266,1701.133231860056,1709.0344178457035,3242.2803943740323,0.09886750495839783,0.0024552778,22.525780211143868,0.32071486,0.13643475,1.3939052,112.34714673913044,-102.51608,135.7217,-46.895443,32.746292,-11.16036,23.465744,-9.766422,16.901648,-11.685101,13.207406,-7.183144,4.735628,-8.202425,2.6096554,-2.9877625,6.8062387,-2.078867,3.292025,0.28343806,-4.2187696,country
267,857.9961380298396,1237.6766227922406,1445.8079240639513,0.03538187221845975,0.00065873825,22.6444196906578,0.32129815,0.055430457,1.2064651,129.19921875,-328.72546,167.05113,12.98839,28.820633,11.24606,14.4267235,11.705959,7.804122,-11.729084,2.3853812,-8.347571,-3.857314,-6.7459245,-5.7640853,-8.251606,-4.5495777,-1.0538642,-4.6060276,-2.8582494,-2.2324877,country
268,1130.9407639891945,1458.3870781440778,2216.5365969064437,0.050243082430340556,0.0010231581,22.79576759092638,0.34938735,0.08349272,1.2994153,161.4990234375,-229.4689,157.31282,-16.762049,31.879862,-0.110369705,16.656443,1.3551719,12.223307,-3.8625042,6.8392315,-4.2632265,1.3375683,-5.8956637,-4.034212,-5.2549577,-4.548437,-6.8075137,-4.4060035,-4.17981,-6.349776,country
269,1327.8240959502323,1632.800522709617,2755.9750016628773,0.06108731012964396,0.00083281705,24.370757030855778,0.35215807,0.0871251,1.117002,112.34714673913044,-217.16394,136.1694,-10.362346,51.389046,2.612237,15.1277895,-0.6809203,12.287426,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,-0.36028752,-0.55972093,0.36299673,-2.2528908,-2.4962318,4.193677,0.35145858,country
